id,name,district,region,ig_address,game_x,game_y,real_life,real_lat,real_lng,tags,ingame_photo,reallife_photo
L524,Buckme,Downtown,Vice City,"Buckme, Catalan Blvd, Downtown, Vice City",-465.5039999999999,-160.37349999999998,"100 Biscayne Blvd, Miami, FL 33132, USA",25.7755828,-80.1881883,,landmarks/Vice_City/L524_Buckme_ingame.jpg,landmarks/Vice_City/L524_Buckme_reallife.jpg
L525,?,Downtown,Vice City,"?, Downtown, Vice City",-511.34266188491335,-290.94383833643434,"SunTrust International Center, 1 SE 3rd Ave, Miami, FL 33131, USA",25.773897,-80.1883347,,landmarks/Vice_City/L525_unnamed_ingame.jpg,landmarks/Vice_City/L525_unnamed_reallife.jpg
L526,?,Tequesta,Vice City,"?, Tequesta, Vice City",-573.7669999999998,-952.7015,"701 Brickell Ave, Miami, FL 33131, USA",25.7670952,-80.1900445,,landmarks/Vice_City/L526_unnamed_ingame.jpg,landmarks/Vice_City/L526_unnamed_reallife.jpg
L527,Prison,,Kelly County,"Prison, Kelly County",-5078.837290653562,1800.2994476919612,"Augusta State Medical Prison, 3001 Gordon Hwy, Grovetown, GA 30813, USA",33.4319375,-82.187621,l1 government,landmarks/Kelly_County/L527_Prison_ingame.jpg,landmarks/Kelly_County/L527_Prison_reallife.jpg
L528,"""Mount Waffles""",,Kelly County,"""Mount Waffles"", Kelly County",-5263.354240572345,5578.976050620821,,,,l1 natural,landmarks/Kelly_County/L528_Mount_Waffles_ingame.jpg,
L529,"""Mount Mountain""",,Kelly County,"""Mount Mountain"", Kelly County",-4476.206374184266,5312.783005658783,,,,l1 natural,landmarks/Kelly_County/L529_Mount_Mountain_ingame.jpg,
L530,Mount Kalaga,,Lummox County,"Mount Kalaga, Lummox County",-3430.4825,6370.646000000001,"Table Rock Mountain, North Carolina 28655, USA",35.8894363,-81.8834838,natural,landmarks/Lummox_County/L530_Mount_Kalaga_ingame.jpg,landmarks/Lummox_County/L530_Mount_Kalaga_reallife.jpg
L531,?,Leaf Links,Vice Beach,"?, Leaf Links, Vice Beach",434.79542316315747,2771.489790266121,,,,residential,,
L532,"""Easy Hill""",,Kelly County,"""Easy Hill"", Kelly County",-5691.912509189732,3966.923515051077,,,,l1 natural,landmarks/Kelly_County/L532_Easy_Hill_ingame.jpg,
L533,Redhill Forest,,Leonida,"Redhill Forest, Leonida",,,,,,events,,
L534,Fairyland Forest,,Leonida,"Fairyland Forest, Leonida",,,,,,events,,
L535,Refinery?,,Port Gellhorn,"Refinery?, Port Gellhorn",-7516.820999999999,5226.6230000000005,"Vertex Energy Mobile Refinery, 400 Industrial Pkwy, Saraland, AL 36571, USA",30.7907905,-88.057373,industrial unconfirmed,landmarks/Port_Gellhorn/L535_Refinery_ingame.jpg,landmarks/Port_Gellhorn/L535_Refinery_reallife.jpg
L536,Factory?,,Port Gellhorn,"Factory?, Port Gellhorn",-7070.324858628891,5106.13034397804,"West Rock Paper Mill, 1 S Everitt Ave, Panama City, FL 32401, USA",30.1439428,-85.6215067,industrial,landmarks/Port_Gellhorn/L536_Factory_ingame.jpg,
L537,Church,,Port Gellhorn,"Church, Port Gellhorn",-6654.21,3892.4755000000005,"New Foundation Church, 615 N Tyndall Pkwy, Panama City, FL 32404, USA",30.1589538,-85.5917365,demolished public,landmarks/Port_Gellhorn/L537_Church_ingame.jpg,landmarks/Port_Gellhorn/L537_Church_reallife.jpg
L538,Port Gellhorn Train Station,,Port Gellhorn,"Port Gellhorn Train Station, Port Gellhorn",-6611.356605492806,3623.0209835991373,"Waldo Amtrak Station, Waldo, FL 32694, USA",29.7906451,-82.1666793,transportation,landmarks/Port_Gellhorn/L538_Port_Gellhorn_Train_Station_ingame.jpg,landmarks/Port_Gellhorn/L538_Port_Gellhorn_Train_Station_reallife.jpg
L539,Vice City Pawn,Crosstown,Vice City,"Vice City Pawn, Crosstown, Vice City",-660,1162.5,"Americash Pawn Shop, 2518 NE 2nd Ave, Miami, FL 33137, USA",25.8011579,-80.191279,//green l1,landmarks/Vice_City/L539_Vice_City_Pawn_ingame.jpg,landmarks/Vice_City/L539_Vice_City_Pawn_reallife.jpg
L540,Tequesta Key Bridge,Tequesta Retreat,Vice City,"Tequesta Key Bridge, Tequesta Retreat, Vice City",-459.84740015944817,-1097.3603228314998,"Brickell Key Bridge, Brickell Key Dr, Miami, FL 33131, USA",25.765535,-80.1871668,transportation,landmarks/Vice_City/L540_Tequesta_Key_Bridge_ingame.jpg,landmarks/Vice_City/L540_Tequesta_Key_Bridge_reallife.jpg
L541,?,,Key Lento,"?, Key Lento",-2231.425,-5777.0435,"1670 Lincoln Ct, Miami Beach, FL 33139, USA",25.7911655,-80.1443646,residential reused,landmarks/Key_Lento/L541_unnamed_ingame.jpg,landmarks/Key_Lento/L541_unnamed_reallife.jpg
L542,?,,Key Lento,"?, Key Lento",-2770.5550000000003,-6392.133,"105 Front St, Key West, FL 33040, USA",24.5550792,-81.8070151,residential,landmarks/Key_Lento/L542_unnamed_ingame.jpg,landmarks/Key_Lento/L542_unnamed_reallife.jpg
L543,?,,Vice City International Airport,"?, Vice City International Airport",-3196.681696959702,-995.0226714159726,"Caribbean Airlines Cargo Miami, 1701 63rd Ave, Miami, FL 33126, USA",25.7900823,-80.2995333,transportation,landmarks/Vice_City_International_Airport/L543_unnamed_ingame.jpg,landmarks/Vice_City_International_Airport/L543_unnamed_reallife.jpg
L544,Watson Bay Water Tower,,Watson Bay,"Watson Bay Water Tower, Watson Bay",-4960.480985674199,-3278.6224041633122,"4XQ6+HJ7 Cedar Key, FL 32625, USA",29.1389125,-83.0384531,utilities,landmarks/Watson_Bay/L544_Watson_Bay_Water_Tower_ingame.jpg,landmarks/Watson_Bay/L544_Watson_Bay_Water_Tower_reallife.jpg
L545,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1662.3835,1111.3155000000002,"541 16th St, Miami Beach, FL 33139, USA",25.7892048,-80.1340476,unconfirmed,landmarks/Vice_Beach/L545_unnamed_ingame.jpg,landmarks/Vice_Beach/L545_unnamed_reallife.jpg
L546,?,,Key Lento,"?, Key Lento",-3063.1000000000004,-6614.786,"82767 Old Hwy, Islamorada, FL 33036, USA",24.9276764,-80.62353039999999,retail,landmarks/Key_Lento/L546_unnamed_ingame.jpg,landmarks/Key_Lento/L546_unnamed_reallife.jpg
L547,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1928,844.5,"Lily Leon Hotel, 841 Collins Ave, Miami Beach, FL 33139, USA",25.7787776,-80.131889,hotel l1,landmarks/Vice_Beach/L547_unnamed_ingame.jpg,landmarks/Vice_Beach/L547_unnamed_reallife.jpg
L548,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1930.5,859,"The Attic, 841 Collins Ave, Miami Beach, FL 33139, USA",25.7789059,-80.1317581,l1,landmarks/Vice_Beach/L548_unnamed_ingame.jpg,landmarks/Vice_Beach/L548_unnamed_reallife.jpg
L549,Evergreen Mall Sign,,Waning Sands,"Evergreen Mall Sign, Waning Sands",-552.5755465857235,4070.3179734914556,"Bayfair Center San Leandro, 15555 E 14th St, San Leandro, CA 94578, USA",37.7005866,-122.1255678,landmark,landmarks/Waning_Sands/L549_Evergreen_Mall_Sign_ingame.jpg,landmarks/Waning_Sands/L549_Evergreen_Mall_Sign_reallife.jpg
L550,?,,Dalton Island,"?, Dalton Island",1447.1497487651932,-1005.7261243798523,"Bayview Village, 5391 Fisher Island Dr, Miami, FL 33109, USA",25.763618,-80.148631,residential unconfirmed,,landmarks/Dalton_Island/L550_unnamed_reallife.jpg
L551,?,Crosstown,Vice City,"?, Crosstown, Vice City",-688.8566600254117,778.1524748669473,"C. Clyde Atkins U.S Courthouse, 301 N Miami Ave, Miami, FL 33128, USA",25.7775359,-80.193311,l1 government,landmarks/Vice_City/L551_unnamed_ingame.jpg,landmarks/Vice_City/L551_unnamed_reallife.jpg
L552,?,,Port Gellhorn,"?, Port Gellhorn",-6620.781450999983,2972.986142636333,"Seclusion Bay, 6394 E Hwy 98, Panama City, FL 32404, USA",30.110745,-85.60427299999999,,,
L553,?,Crosstown,Vice City,"?, Crosstown, Vice City",-699.001,1143,"Caraf Oil Gas Station, 2522 NE 2nd Ave, Miami, FL 33137, USA",25.8014294,-80.191277,l1 retail,landmarks/Vice_City/L553_unnamed_ingame.jpg,landmarks/Vice_City/L553_unnamed_reallife.jpg
L554,?,,Port Gellhorn,"?, Port Gellhorn",-6668.318939677077,2655.396833623923,"Centerplate, 11211 Co Rd 225, Gainesville, FL 32609, USA",29.7576295,-82.2736286,l1,landmarks/Port_Gellhorn/L554_unnamed_ingame.jpg,landmarks/Port_Gellhorn/L554_unnamed_reallife.jpg
L555,?,,Ambrosia,"?, Ambrosia",-2576.2883053749447,4781.955430034748,"Clewiston Lake Okeechobee Waterway Lock, Clewiston, FL 33440, USA",26.7599944,-80.9183565,transportation,landmarks/Ambrosia/L555_unnamed_ingame.jpg,landmarks/Ambrosia/L555_unnamed_reallife.jpg
L556,?,Downtown,Vice City,"?, Downtown, Vice City",-673.5264999999999,490.2919999999999,"Club Space, 34 NE 11th St, Miami, FL 33132, USA",25.7846546,-80.1931826,leisure,landmarks/Vice_City/L556_unnamed_ingame.jpg,landmarks/Vice_City/L556_unnamed_reallife.jpg
L557,?,Peacock Bay,Vice City,"?, Peacock Bay, Vice City",-1120.7008569814066,-2235.0878480858682,"Dinner Key Marina, 3400 Pan American Dr, Miami, FL 33133, USA",25.7270057,-80.235402,l4,landmarks/Vice_City/L557_unnamed_ingame.jpg,landmarks/Vice_City/L557_unnamed_reallife.jpg
L558,?,Ocean Beach,Vice Beach,"?, Thompson Ave, Ocean Beach, Vice Beach",1639.155,891.3725,"1424 Drexel Ave, Miami Beach, FL 33139, USA",25.786128,-80.13358699999999,//todo,,landmarks/Vice_Beach/L558_unnamed_reallife.jpg
L559,?,,Port Gellhorn,"?, Port Gellhorn",-6451,3095,"3210 E Hwy 98, Panama City, FL 32401, USA",30.1542,-85.618657,l1 demolished,,landmarks/Port_Gellhorn/L559_unnamed_reallife.jpg
L560,?,,Port Gellhorn,"?, Port Gellhorn",-6428,3336.5,"3401 E Hwy 98, Panama City, FL 32401, USA",30.1526581,-85.61626389999999,l1 demolished,,landmarks/Port_Gellhorn/L560_unnamed_reallife.jpg
L561,?,,Port Gellhorn,"?, Port Gellhorn",-6567.5,3049,"6218 E Hwy 98, Panama City, FL 32404, USA",30.1133036,-85.6008762,l1 demolished,landmarks/Port_Gellhorn/L561_unnamed_ingame.jpg,landmarks/Port_Gellhorn/L561_unnamed_reallife.jpg
L562,?,,Port Gellhorn,"?, Port Gellhorn",-6327.275752481433,3252.4111204507053,"6246 E Hwy 98, Panama City, FL 32404, USA",30.1120145,-85.602053,l1 unconfirmed,,landmarks/Port_Gellhorn/L562_unnamed_reallife.jpg
L563,?,,Starfish Island,"?, Starfish Island",955.8391771514492,471.0322225756206,"35 E Star Island Dr, Miami Beach, FL 33139, USA",25.7769502,-80.14964379999999,residential unconfirmed,landmarks/Starfish_Island/L563_unnamed_ingame.jpg,landmarks/Starfish_Island/L563_unnamed_reallife.jpg
L564,Bridge,,Rialto Islands,"Bridge, Rialto Islands",1225.782485514327,1439.5866761528146,"East Venetian Causeway Bridge, Venetian Way, Miami Beach, FL 33139, USA",25.7912521,-80.1521667,transportation,landmarks/Rialto_Islands/L564_Bridge_ingame.jpg,landmarks/Rialto_Islands/L564_Bridge_reallife.jpg
L565,X Hotel,,Vice City,"X Hotel, Vice City",-1753.8292447196577,-506.52697098338183,"EB Hotel Miami, 4299 NW 36th St, Miami, FL 33166, USA",25.8087899,-80.2661565,l1 hotel,landmarks/Vice_City/L565_X_Hotel_ingame.jpg,landmarks/Vice_City/L565_X_Hotel_reallife.jpg
L566,?,Ocean Beach,Vice Beach,"?, Harborside Ave, Ocean Beach, Vice Beach",1266.990596323542,1018.7908256684855,"Flamingo Fitness Center, 1510 Bay Rd, Miami Beach, FL 33139, USA",25.787874,-80.1444191,,landmarks/Vice_Beach/L566_unnamed_ingame.jpg,landmarks/Vice_Beach/L566_unnamed_reallife.jpg
L567,?,Downtown,Vice City,"?, Downtown, Vice City",-427.3285588722106,441.9769088587783,"Freedom Tower, 600 Biscayne Blvd, Miami, FL 33132, USA",25.7803293,-80.1894303,landmark unconfirmed,,landmarks/Vice_City/L567_unnamed_reallife.jpg
L568,?,,Vice Beach,"?, Vice Beach",997.5737305149041,1985.2097896137834,"Greenspan Pavilion, 4300 Alton Rd, Miami Beach, FL 33140, USA",25.8137019,-80.1394296,public unconfirmed,,
L569,Clarissa Hotel,Downtown,Vice City,"Clarissa Hotel, Downtown, Vice City",-297.3170000000001,-490.6645000000001,"InterContinental Miami, 100 Chopin Plaza, Miami, FL 33131, USA",25.7721907,-80.18590309999999,hotel,landmarks/Vice_City/L569_Clarissa_Hotel_ingame.jpg,landmarks/Vice_City/L569_Clarissa_Hotel_reallife.jpg
L570,?,,Vice Beach,"?, Vice Beach",1252.2256975187488,2076.6644885592495,"Lila and Harold Menowitz Comprehensive Breast Center, 4306 Alton Rd, Miami Beach, FL 33140, USA",25.8122022,-80.1408467,public unconfirmed,landmarks/Vice_Beach/L570_unnamed_ingame.jpg,landmarks/Vice_Beach/L570_unnamed_reallife.jpg
L571,?,,Vice Beach,"?, Vice Beach",1120.139050811661,2005.4467113632554,"Lila G. Heatter Bridge, Sullivan Dr, Miami, FL 33140, USA",25.8145442,-80.1408396,public unconfirmed,,
L572,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1512.1839156138312,1329.644992502811,"1045 Lincoln Rd, Miami Beach, FL 33139, USA",25.7907703,-80.1398071,l1,landmarks/Vice_Beach/L572_unnamed_ingame.jpg,landmarks/Vice_Beach/L572_unnamed_reallife.jpg
L573,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1353.0365,1320.4370000000001,"1441 Lincoln Rd, Miami Beach, FL 33139, USA",25.790702,-80.14446509999999,residential,,landmarks/Vice_Beach/L573_unnamed_reallife.jpg
L574,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1311.885,1207.3305,"1491 Lincoln Terrace, Miami Beach, FL 33139, USA",25.789806,-80.144627,,,landmarks/Vice_Beach/L574_unnamed_reallife.jpg
L575,?,,Vice-Dale County,"?, Vice-Dale County",-38.85626316663047,522.831842890527,"MacArthur Causeway ICW Bridge, MacArthur Cswy, Miami, FL 33132, USA",25.7871763,-80.182429,transportation,landmarks/Vice-Dale_County/L575_unnamed_ingame.jpg,landmarks/Vice-Dale_County/L575_unnamed_reallife.jpg
L576,?,,Vice City,"?, Vice City",1255.9185816639397,107.68761501780506,"MacArthur Causeway Bridge, MacArthur Cswy, Miami, FL 33132, USA",25.7735498,-80.1443534,transportation,landmarks/Vice_City/L576_unnamed_ingame.jpg,landmarks/Vice_City/L576_unnamed_reallife.jpg
L577,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1504.7006315318952,890.8223305987458,"Miami-Dade State Attorney's Office, 1350 NW 12th Ave, Miami, FL 33136, USA",25.7867067,-80.2155753,l1 government,landmarks/Vice_City/L577_unnamed_ingame.jpg,landmarks/Vice_City/L577_unnamed_reallife.jpg
L578,?,,Rialto Islands,"?, Rialto Islands",362,1247.5,"1142 N Venetian Dr, Miami Beach, FL 33139, USA",25.7906938,-80.17192159999999,residential,landmarks/Rialto_Islands/L578_unnamed_ingame.jpg,landmarks/Rialto_Islands/L578_unnamed_reallife.jpg
L579,?,,Vice City,"?, Vice City",13.041539154236034,2070.436241914884,"3704 NE 2nd Ave, Miami, FL 33137, USA",25.8116748,-80.1915697,unconfirmed,landmarks/Vice_City/L579_unnamed_ingame.jpg,landmarks/Vice_City/L579_unnamed_reallife.jpg
L580,?,,Vice City,"?, Vice City",-107.79513512654512,2070.632674078854,"3841 NE 2nd Ave, Miami, FL 33137, USA",25.8130666,-80.1939141,l4 unconfirmed,landmarks/Vice_City/L580_unnamed_ingame.jpg,
L581,?,Crosstown,Vice City,"?, Crosstown, Vice City",-683.1511323799936,1253.5821978319937,"NW 3rd Ave & NW 11th St, Miami, FL 33136, USA",25.7845687,-80.19976969999999,,landmarks/Vice_City/L581_unnamed_ingame.jpg,landmarks/Vice_City/L581_unnamed_reallife.jpg
L582,Parking Garage,Downtown,Vice City,"Parking Garage, Downtown, Vice City",-713.4760545106923,109.54253604166485,"Miami Parking Authority - Courthouse Garage, 40 NW 3rd St, Miami, FL 33128, USA",25.7769082,-80.1943496,l1,landmarks/Vice_City/L582_Parking_Garage_ingame.jpg,landmarks/Vice_City/L582_Parking_Garage_reallife.jpg
L583,?,,Vice Beach,"?, Vice Beach",1578.5580281765137,2974.4368318419556,"Bal Harbour Jetty, VVXH+MQ, Bal Harbour, FL 33154, USA",25.8993213,-80.1205358,,landmarks/Vice_Beach/L583_unnamed_ingame.jpg,landmarks/Vice_Beach/L583_unnamed_reallife.jpg
L584,?,La Perle,Vice City,"?, La Perle, Vice City",-880.4262202660557,1547.7347404059176,"801 NW 7th Street Rd, Miami, FL 33136, USA",25.7814671,-80.2079261,residential unconfirmed,landmarks/Vice_City/L584_unnamed_ingame.jpg,
L585,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1405.5980000000002,801.927,"295 NW 14th Ave, Miami, FL 33125, USA",25.7760775,-80.2178855,l1 residential,landmarks/Vice_City/L585_unnamed_ingame.jpg,landmarks/Vice_City/L585_unnamed_reallife.jpg
L586,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1442.4930000000002,791.3420000000001,"611 NW 14th Ave, Miami, FL 33125, USA",25.7794588,-80.218014,residential reused,landmarks/Vice_City/L586_unnamed_ingame.jpg,landmarks/Vice_City/L586_unnamed_reallife.jpg
L587,?,La Perle,Vice City,"?, La Perle, Vice City",-1008.0350249381057,1457.6121283118105,"1 NW 62nd St, Miami, FL 33150, USA",25.8328874,-80.1964054,retail,landmarks/Vice_City/L587_unnamed_ingame.jpg,landmarks/Vice_City/L587_unnamed_reallife.jpg
L588,?,La Perle,Vice City,"?, La Perle, Vice City",-735,1493,"551 NW 71st St, Miami, FL 33150, USA",25.8400149,-80.20557869999999,l1,landmarks/Vice_City/L588_unnamed_ingame.jpg,landmarks/Vice_City/L588_unnamed_reallife.jpg
L589,?,,Mariana County,"?, Mariana County",-5741.206,-7128.895,"Old Bahia Honda Bridge, West, Summerland Key, FL 33043, USA",24.6547868,-81.2816707,transportation,landmarks/Mariana_County/L589_unnamed_ingame.jpg,landmarks/Mariana_County/L589_unnamed_reallife.jpg
L590,Ambrosia Raceway Park,,Ambrosia,"Ambrosia Raceway Park, Ambrosia",-2962.783346832151,4721.888145825761,"Hendry County Motorsports Park, 9985 US-27, Clewiston, FL 33440, USA",26.7680377,-81.0901947,leisure unconfirmed,landmarks/Ambrosia/L590_Ambrosia_Raceway_Park_ingame.jpg,landmarks/Ambrosia/L590_Ambrosia_Raceway_Park_reallife.jpg
L591,Ambrosia Station,,Ambrosia,"Ambrosia Station, Ambrosia",-2285.572776125172,3715.7369217015585,"Orlando Station, 1400 Sligh Blvd, Orlando, FL 32806, USA",28.5259777,-81.3816666,transportation unconfirmed,landmarks/Ambrosia/L591_Ambrosia_Station_ingame.jpg,landmarks/Ambrosia/L591_Ambrosia_Station_reallife.jpg
L592,?,,Key Lento,"?, Key Lento",-3206.803,-6577.3425,"82758 Overseas Hwy, Islamorada, FL 33036, USA",24.9276852,-80.6246692,,landmarks/Key_Lento/L592_unnamed_ingame.jpg,landmarks/Key_Lento/L592_unnamed_reallife.jpg
L593,?,,Vice Beach,"?, Vice Beach",1109.7780921510011,1816.3568457709391,"Pelican Harbor Radio Tower, 1277 NE 79th St, Miami, FL 33138, USA",25.849473,-80.1667227,utilities,landmarks/Vice_Beach/L593_unnamed_ingame.jpg,landmarks/Vice_Beach/L593_unnamed_reallife.jpg
L594,?,,Ambrosia,"?, Ambrosia",-2444.910983189574,4198.580404492531,"Pump Station S-3, 47135 US-27, Clewiston, FL 33440, USA",26.6986122,-80.8070072,utilities,landmarks/Ambrosia/L594_unnamed_ingame.jpg,landmarks/Ambrosia/L594_unnamed_reallife.jpg
L595,?,,Leonida,"?, Leonida",,,"Ready Mix USA Panama City Concrete Plant, 1810 Martin Luther King Jr Blvd, Panama City, FL 32405, USA",30.1807792,-85.64896619999999,l3 unconfirmed,,
L596,Repair & Salvage,,Port Gellhorn,"Repair & Salvage, Port Gellhorn",-6708.3371813428585,3718.415251803757,,,,,landmarks/Port_Gellhorn/L596_Repair_Salvage_ingame.jpg,
L597,Train Bridge,,Port Gellhorn,"Train Bridge, Port Gellhorn",-7126.737999999999,4356.171,"FEC Strauss Trunnion Bascule Bridge, Jacksonville, FL 32202, USA",30.3210092,-81.6643093,transportation unconfirmed,landmarks/Port_Gellhorn/L597_Train_Bridge_ingame.jpg,landmarks/Port_Gellhorn/L597_Train_Bridge_reallife.jpg
L598,?,,Vice Beach,"?, Vice Beach",1447.307080437238,1561.8922955428643,"Maurice Gibb Memorial Park, 18th St & Purdy Avenue, Miami Beach, FL 33139, USA",25.79262,-80.14474729999999,,,landmarks/Vice_Beach/L598_unnamed_reallife.jpg
L599,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1309.302132353895,1054.9971999730672,"1393 SW 1st St, Miami, FL 33135, USA",25.772595,-80.2177964,l1,landmarks/Vice_City/L599_unnamed_ingame.jpg,landmarks/Vice_City/L599_unnamed_reallife.jpg
L600,?,Rockridge,Vice City,"?, Rockridge, Vice City",-1256.826,1050.288,"150 SW 13th Ave, Miami, FL 33135, USA",25.7721154,-80.21669729999999,l1 unconfirmed,landmarks/Vice_City/L600_unnamed_ingame.jpg,landmarks/Vice_City/L600_unnamed_reallife.jpg
L601,?,,Hamlet,"?, Hamlet",-2621.2788713867603,-3652.5410760975033,"107 SW 7th St, Homestead, FL 33030, USA",25.4632036,-80.47953640000001,l1 unconfirmed,landmarks/Hamlet/L601_unnamed_ingame.jpg,landmarks/Hamlet/L601_unnamed_reallife.jpg
L602,Vice Pass,,Rialto Islands,"Vice Pass, Rialto Islands",114.4003599313701,1133.5277643590107,"Venetian Toll Plaza, 877-853 Venetian Causeway, Miami Beach, FL 33139, USA",25.7900104,-80.17822939999999,transportation,landmarks/Rialto_Islands/L602_Vice_Pass_ingame.jpg,landmarks/Rialto_Islands/L602_Vice_Pass_reallife.jpg
L603,?,Ocean Beach,Vice Beach,"?, Ocean Beach, Vice Beach",1784.3716540685118,178.4192717445453,"Blackstone Apartments, 800 Washington Ave, Miami Beach, FL 33139, USA",25.7786204,-80.1337508,,landmarks/Vice_Beach/L603_unnamed_ingame.jpg,landmarks/Vice_Beach/L603_unnamed_reallife.jpg
L604,?,Ocean Beach,Vice Beach,"?, Thompson Ave, Ocean Beach, Vice Beach",1724.5,1003,"1450 Washington Ave, Miami Beach, FL 33139, USA",25.7871542,-80.13196099999999,unconfirmed,,
L605,?,Ocean Beach,Vice Beach,"?, Thompson Ave, Ocean Beach, Vice Beach",1725.5,1020.5,"1468 Washington Ave, Miami Beach, FL 33139, USA",25.7874401,-80.13196049999999,unconfirmed,,
